transaction_id,customer_id,amount,payment_method,status,failure_reason,attempt_number,days_since_last_payment
TXN_000361,CUST_01511,21569.84,CARD,FAILED,BANK_TIMEOUT,2,35
TXN_000362,CUST_02069,24664.6,WALLET,SUCCESS,,2,8
TXN_000363,CUST_00935,28956.01,CARD,SUCCESS,,1,30
TXN_000364,CUST_03283,13656.18,WALLET,SUCCESS,,2,16
TXN_000365,CUST_00607,23752.29,CARD,SUCCESS,,1,25
TXN_000366,CUST_01243,26410.83,UPI,SUCCESS,,1,8
TXN_000367,CUST_04611,17508.97,NETBANKING,SUCCESS,,1,50
TXN_000368,CUST_00698,41748.64,UPI,FAILED,BANK_TIMEOUT,2,56
TXN_000369,CUST_00971,2578.56,WALLET,SUCCESS,,1,22
TXN_000370,CUST_04967,19576.06,UPI,FAILED,NETWORK_ERROR,2,12
TXN_000371,CUST_04281,9948.22,WALLET,FAILED,CARD_EXPIRED,2,59
TXN_000372,CUST_03691,24009.68,WALLET,SUCCESS,,1,9
TXN_000373,CUST_02436,21669.72,WALLET,SUCCESS,,1,6
TXN_000374,CUST_02502,8405.03,CARD,SUCCESS,,1,22
TXN_000375,CUST_04995,10294.75,CARD,SUCCESS,,1,12
TXN_000376,CUST_01703,10473.95,UPI,SUCCESS,,2,11
TXN_000377,CUST_02168,25977.9,CARD,SUCCESS,,2,23
TXN_000378,CUST_01287,2404.87,UPI,SUCCESS,,2,59
TXN_000379,CUST_01424,26654.68,CARD,SUCCESS,,2,52
TXN_000380,CUST_01283,4872.43,CARD,SUCCESS,,1,55
TXN_000381,CUST_03347,32739.87,WALLET,SUCCESS,,2,55
TXN_000382,CUST_04865,20419.79,WALLET,FAILED,INSUFFICIENT_FUNDS,2,58
TXN_000383,CUST_02386,25835.56,CARD,SUCCESS,,1,4
TXN_000384,CUST_01897,11068.65,NETBANKING,SUCCESS,,2,55
TXN_000385,CUST_02317,27274.37,WALLET,SUCCESS,,1,12
TXN_000386,CUST_00584,21865.01,UPI,SUCCESS,,1,31
TXN_000387,CUST_02168,30664.96,UPI,SUCCESS,,2,29
TXN_000388,CUST_03483,13419.34,CARD,SUCCESS,,2,30
TXN_000389,CUST_04462,6379.48,UPI,SUCCESS,,2,1
TXN_000390,CUST_01221,7192.22,NETBANKING,SUCCESS,,1,8
TXN_000391,CUST_01166,16334.8,CARD,FAILED,NETWORK_ERROR,2,42
TXN_000392,CUST_00489,30262.37,UPI,SUCCESS,,1,26
TXN_000393,CUST_02520,5482.4,NETBANKING,SUCCESS,,1,49
TXN_000394,CUST_03598,431.82,CARD,SUCCESS,,1,10
TXN_000395,CUST_03840,24622.8,NETBANKING,SUCCESS,,1,58
TXN_000396,CUST_03298,2484.18,NETBANKING,SUCCESS,,1,29
TXN_000397,CUST_04100,10931.45,WALLET,SUCCESS,,1,26
TXN_000398,CUST_03587,2431.96,CARD,SUCCESS,,1,28
TXN_000399,CUST_04900,13032.55,CARD,SUCCESS,,2,44
TXN_000400,CUST_03540,25841.48,NETBANKING,FAILED,AUTHENTICATION_FAILED,1,1
TXN_000401,CUST_04946,2087.32,NETBANKING,SUCCESS,,2,2
TXN_000402,CUST_00212,31673.46,CARD,SUCCESS,,1,52
TXN_000403,CUST_01876,10633.63,CARD,SUCCESS,,2,12
TXN_000404,CUST_02208,9987.38,CARD,SUCCESS,,2,36
TXN_000405,CUST_01436,17282.16,WALLET,SUCCESS,,1,7
TXN_000406,CUST_04252,28414.32,WALLET,SUCCESS,,2,32
TXN_000407,CUST_02279,2926.97,UPI,SUCCESS,,1,44
TXN_000408,CUST_04796,15878.74,WALLET,SUCCESS,,2,51
TXN_000409,CUST_04029,5510.19,CARD,SUCCESS,,1,26
TXN_000410,CUST_03851,18876.66,NETBANKING,SUCCESS,,1,53
TXN_000411,CUST_03346,28457.73,NETBANKING,SUCCESS,,1,37
TXN_000412,CUST_02631,1182.49,CARD,SUCCESS,,2,54
TXN_000413,CUST_01318,11571.63,NETBANKING,SUCCESS,,1,19
TXN_000414,CUST_03373,10313.83,WALLET,SUCCESS,,1,49
TXN_000415,CUST_02362,2655.47,WALLET,SUCCESS,,1,3
TXN_000416,CUST_04507,28469.17,CARD,FAILED,BANK_TIMEOUT,2,7
TXN_000417,CUST_03726,12501.27,CARD,SUCCESS,,1,29
TXN_000418,CUST_02577,13527.15,NETBANKING,SUCCESS,,2,51
TXN_000419,CUST_02649,424.7,CARD,SUCCESS,,1,27
TXN_000420,CUST_03312,7342.44,CARD,FAILED,BANK_TIMEOUT,2,17
TXN_000421,CUST_04445,10805.59,WALLET,SUCCESS,,1,49
TXN_000422,CUST_03386,13688.96,CARD,FAILED,INSUFFICIENT_FUNDS,1,39
TXN_000423,CUST_01537,20259.09,NETBANKING,SUCCESS,,2,45
TXN_000424,CUST_04084,26912.48,WALLET,FAILED,INSUFFICIENT_FUNDS,2,54
TXN_000425,CUST_00423,21430.82,UPI,SUCCESS,,1,1
TXN_000426,CUST_02188,14654.47,UPI,SUCCESS,,2,43
TXN_000427,CUST_02360,11071.5,WALLET,SUCCESS,,2,35
TXN_000428,CUST_03971,4192.02,CARD,SUCCESS,,2,51
TXN_000429,CUST_00237,18254.44,UPI,FAILED,CARD_EXPIRED,2,49
TXN_000430,CUST_01298,31102.96,NETBANKING,FAILED,NETWORK_ERROR,2,1
TXN_000431,CUST_04513,295.62,CARD,SUCCESS,,2,42
TXN_000432,CUST_04525,14122.63,WALLET,SUCCESS,,1,45
TXN_000433,CUST_00764,6960.07,UPI,SUCCESS,,2,36
TXN_000434,CUST_00930,13674.54,WALLET,FAILED,NETWORK_ERROR,1,49
TXN_000435,CUST_00963,19986.8,UPI,SUCCESS,,1,32
TXN_000436,CUST_04083,3918.58,NETBANKING,SUCCESS,,2,31
TXN_000437,CUST_04169,21411.35,NETBANKING,SUCCESS,,2,53
TXN_000438,CUST_03404,11814.49,WALLET,FAILED,NETWORK_ERROR,2,51
TXN_000439,CUST_03869,9518.08,UPI,SUCCESS,,1,25
TXN_000440,CUST_03742,22423.73,UPI,SUCCESS,,2,42
TXN_000441,CUST_03143,876.53,UPI,SUCCESS,,2,24
TXN_000442,CUST_04911,11439.0,UPI,FAILED,BANK_TIMEOUT,1,10
TXN_000443,CUST_00572,35204.02,NETBANKING,SUCCESS,,1,25
TXN_000444,CUST_03400,7403.59,NETBANKING,SUCCESS,,2,18
TXN_000445,CUST_04160,20148.56,NETBANKING,FAILED,CARD_EXPIRED,2,6
TXN_000446,CUST_00022,298.46,NETBANKING,FAILED,LIMIT_EXCEEDED,2,46
TXN_000447,CUST_02446,27706.33,WALLET,FAILED,INSUFFICIENT_FUNDS,2,59
TXN_000448,CUST_01218,6388.76,WALLET,SUCCESS,,2,2
TXN_000449,CUST_04413,2934.69,WALLET,SUCCESS,,2,49
TXN_000450,CUST_02828,23878.53,NETBANKING,FAILED,AUTHENTICATION_FAILED,2,27
TXN_000451,CUST_04522,15250.56,WALLET,FAILED,LIMIT_EXCEEDED,2,1
TXN_000452,CUST_03731,9389.69,NETBANKING,SUCCESS,,2,57
TXN_000453,CUST_01546,3567.27,UPI,SUCCESS,,2,19
TXN_000454,CUST_04685,1856.54,WALLET,SUCCESS,,2,7
TXN_000455,CUST_01914,4006.94,WALLET,FAILED,NETWORK_ERROR,2,29
TXN_000456,CUST_00358,2386.6,NETBANKING,FAILED,BANK_TIMEOUT,1,27
TXN_000457,CUST_03875,20939.95,WALLET,SUCCESS,,2,37
TXN_000458,CUST_03163,12422.83,UPI,SUCCESS,,1,41
TXN_000459,CUST_04058,17183.46,CARD,SUCCESS,,2,31
TXN_000460,CUST_01035,26530.84,NETBANKING,SUCCESS,,2,53
TXN_000461,CUST_00823,370.65,WALLET,SUCCESS,,1,55
TXN_000462,CUST_00817,8305.13,WALLET,SUCCESS,,1,50
TXN_000463,CUST_00126,37266.9,UPI,SUCCESS,,1,9
TXN_000464,CUST_03359,22940.66,UPI,FAILED,CARD_EXPIRED,2,22
TXN_000465,CUST_00613,2359.99,WALLET,SUCCESS,,2,19
TXN_000466,CUST_02172,8323.13,NETBANKING,FAILED,AUTHENTICATION_FAILED,2,7
TXN_000467,CUST_03257,16121.73,CARD,SUCCESS,,2,39
TXN_000468,CUST_02692,6147.31,WALLET,FAILED,CARD_EXPIRED,2,14
TXN_000469,CUST_02595,24701.49,WALLET,SUCCESS,,1,42
TXN_000470,CUST_04433,30186.77,CARD,SUCCESS,,2,55
TXN_000471,CUST_00561,5552.58,UPI,FAILED,CARD_EXPIRED,1,31
TXN_000472,CUST_02355,1106.72,UPI,SUCCESS,,2,33
TXN_000473,CUST_00741,14138.56,WALLET,SUCCESS,,2,28
TXN_000474,CUST_00807,17267.19,CARD,SUCCESS,,2,34
TXN_000475,CUST_03635,15072.4,UPI,FAILED,LIMIT_EXCEEDED,1,12
TXN_000476,CUST_02454,22837.89,CARD,SUCCESS,,2,41
TXN_000477,CUST_00377,21440.51,NETBANKING,SUCCESS,,2,23
TXN_000478,CUST_00460,22646.51,NETBANKING,FAILED,NETWORK_ERROR,2,16
TXN_000479,CUST_02937,11574.9,NETBANKING,FAILED,AUTHENTICATION_FAILED,1,21
TXN_000480,CUST_03529,6655.76,UPI,SUCCESS,,2,27
TXN_000481,CUST_02001,5385.97,WALLET,SUCCESS,,2,13
TXN_000482,CUST_04637,1682.95,UPI,SUCCESS,,1,30
TXN_000483,CUST_01393,5396.46,UPI,SUCCESS,,2,59
TXN_000484,CUST_00647,10396.42,WALLET,SUCCESS,,1,46
TXN_000485,CUST_01973,24582.19,WALLET,SUCCESS,,1,7
TXN_000486,CUST_04778,980.51,UPI,SUCCESS,,1,30
TXN_000487,CUST_01903,1324.32,WALLET,SUCCESS,,2,18
TXN_000488,CUST_02081,12829.01,WALLET,FAILED,CARD_EXPIRED,2,21
TXN_000489,CUST_02092,5830.19,CARD,SUCCESS,,1,35
TXN_000490,CUST_03812,5447.21,NETBANKING,SUCCESS,,1,23
TXN_000491,CUST_04478,5663.84,UPI,FAILED,NETWORK_ERROR,2,13
TXN_000492,CUST_00606,1646.84,WALLET,SUCCESS,,2,58
TXN_000493,CUST_02831,11906.74,NETBANKING,FAILED,CARD_EXPIRED,1,56
TXN_000494,CUST_03476,3286.39,NETBANKING,SUCCESS,,2,20
TXN_000495,CUST_03743,4365.34,NETBANKING,FAILED,FRAUD_SUSPECTED,2,33
TXN_000496,CUST_01632,19585.1,WALLET,SUCCESS,,1,29
TXN_000497,CUST_03959,6647.55,CARD,SUCCESS,,1,38
TXN_000498,CUST_01944,9133.84,WALLET,SUCCESS,,1,3
TXN_000499,CUST_04686,1194.73,NETBANKING,SUCCESS,,2,52
TXN_000500,CUST_04709,8867.58,NETBANKING,SUCCESS,,1,41
TXN_000501,CUST_02419,20197.64,CARD,SUCCESS,,1,32
TXN_000502,CUST_03243,9092.5,NETBANKING,SUCCESS,,1,28
TXN_000503,CUST_00067,11000.26,CARD,SUCCESS,,1,30
TXN_000504,CUST_04968,20206.6,WALLET,SUCCESS,,1,2
TXN_000505,CUST_02345,7585.97,UPI,SUCCESS,,1,47
TXN_000506,CUST_04974,13917.85,NETBANKING,SUCCESS,,1,51
TXN_000507,CUST_01795,2620.33,UPI,SUCCESS,,2,39
TXN_000508,CUST_02054,8143.27,UPI,SUCCESS,,2,8
TXN_000509,CUST_00796,8069.47,CARD,SUCCESS,,1,41
TXN_000510,CUST_02531,17805.29,WALLET,SUCCESS,,1,54
TXN_000511,CUST_00274,22482.37,NETBANKING,FAILED,AUTHENTICATION_FAILED,1,47
TXN_000512,CUST_01077,16791.09,CARD,SUCCESS,,2,16
TXN_000513,CUST_02418,20937.73,NETBANKING,SUCCESS,,2,6
TXN_000514,CUST_03404,27352.66,UPI,FAILED,BANK_TIMEOUT,1,27
TXN_000515,CUST_01645,7601.72,UPI,SUCCESS,,1,59
TXN_000516,CUST_04419,26960.29,NETBANKING,FAILED,NETWORK_ERROR,1,1
TXN_000517,CUST_04349,17392.77,NETBANKING,FAILED,NETWORK_ERROR,1,37
TXN_000518,CUST_01348,17149.78,NETBANKING,SUCCESS,,1,39
TXN_000519,CUST_03948,298.57,NETBANKING,FAILED,FRAUD_SUSPECTED,1,9
TXN_000520,CUST_02775,6410.47,CARD,FAILED,BANK_TIMEOUT,1,7
TXN_000521,CUST_03837,16670.0,CARD,FAILED,INSUFFICIENT_FUNDS,1,22
TXN_000522,CUST_01154,7511.52,UPI,SUCCESS,,2,13
TXN_000523,CUST_03256,32862.67,NETBANKING,SUCCESS,,1,37
TXN_000524,CUST_00740,16708.62,WALLET,SUCCESS,,1,5
TXN_000525,CUST_00115,7319.1,NETBANKING,FAILED,BANK_TIMEOUT,2,35
TXN_000526,CUST_04396,27381.43,CARD,FAILED,CARD_EXPIRED,1,17
TXN_000527,CUST_03726,16673.15,NETBANKING,SUCCESS,,2,12
TXN_000528,CUST_02148,13413.67,WALLET,SUCCESS,,1,57
TXN_000529,CUST_03044,31866.08,CARD,SUCCESS,,1,13
TXN_000530,CUST_01916,792.23,WALLET,SUCCESS,,1,3
TXN_000531,CUST_00206,28018.72,NETBANKING,SUCCESS,,2,15
TXN_000532,CUST_04998,3913.12,UPI,SUCCESS,,1,3
TXN_000533,CUST_00518,23284.49,WALLET,SUCCESS,,1,38
TXN_000534,CUST_02476,30189.08,WALLET,SUCCESS,,2,39
TXN_000535,CUST_00956,1559.81,UPI,SUCCESS,,1,22
TXN_000536,CUST_00372,21182.27,CARD,SUCCESS,,1,31
TXN_000537,CUST_02494,8427.17,WALLET,SUCCESS,,1,1
TXN_000538,CUST_00952,687.43,CARD,SUCCESS,,2,0
TXN_000539,CUST_01924,6591.19,UPI,SUCCESS,,2,26
TXN_000540,CUST_03184,28657.81,WALLET,SUCCESS,,1,50
TXN_000541,CUST_03040,4406.39,WALLET,SUCCESS,,1,24
TXN_000542,CUST_04812,5659.14,UPI,SUCCESS,,1,40
TXN_000543,CUST_03399,15157.05,CARD,SUCCESS,,2,23
TXN_000544,CUST_04009,5726.44,WALLET,SUCCESS,,1,32
TXN_000545,CUST_02292,2404.88,CARD,SUCCESS,,1,42
TXN_000546,CUST_03036,1691.57,UPI,SUCCESS,,1,33
TXN_000547,CUST_03633,4107.46,WALLET,FAILED,NETWORK_ERROR,2,34
TXN_000548,CUST_01935,7788.71,NETBANKING,SUCCESS,,1,50
TXN_000549,CUST_00814,19421.31,NETBANKING,SUCCESS,,2,6
TXN_000550,CUST_04461,36845.0,NETBANKING,FAILED,INSUFFICIENT_FUNDS,2,3
TXN_000551,CUST_00497,19042.94,WALLET,SUCCESS,,2,46
TXN_000552,CUST_02261,13873.95,UPI,SUCCESS,,1,16
TXN_000553,CUST_01001,5099.12,WALLET,FAILED,NETWORK_ERROR,1,4
TXN_000554,CUST_00751,13689.4,UPI,FAILED,LIMIT_EXCEEDED,2,5
TXN_000555,CUST_04892,13006.93,CARD,SUCCESS,,2,51
TXN_000556,CUST_00415,16915.37,NETBANKING,SUCCESS,,2,53
TXN_000557,CUST_01996,26512.69,UPI,SUCCESS,,2,55
TXN_000558,CUST_04626,5956.44,UPI,SUCCESS,,1,3
TXN_000559,CUST_00563,19048.59,UPI,SUCCESS,,2,17
TXN_000560,CUST_04804,18744.45,UPI,FAILED,BANK_TIMEOUT,1,40
TXN_000561,CUST_01909,10098.04,NETBANKING,SUCCESS,,1,13
TXN_000562,CUST_01209,7578.77,CARD,SUCCESS,,2,25
TXN_000563,CUST_02272,3885.22,UPI,SUCCESS,,2,5
TXN_000564,CUST_01065,11716.99,NETBANKING,SUCCESS,,2,41
TXN_000565,CUST_01430,25264.59,CARD,SUCCESS,,1,39
TXN_000566,CUST_00212,27950.68,UPI,SUCCESS,,2,18
TXN_000567,CUST_00122,9005.53,NETBANKING,SUCCESS,,2,54
TXN_000568,CUST_01950,18439.56,NETBANKING,SUCCESS,,1,18
TXN_000569,CUST_00130,8380.99,UPI,SUCCESS,,2,28
TXN_000570,CUST_02174,9916.95,CARD,SUCCESS,,2,45
TXN_000571,CUST_01039,12167.75,WALLET,SUCCESS,,2,12
TXN_000572,CUST_04310,16340.21,CARD,FAILED,INSUFFICIENT_FUNDS,2,24
TXN_000573,CUST_00521,15614.28,WALLET,SUCCESS,,1,29
TXN_000574,CUST_03673,5739.57,NETBANKING,SUCCESS,,1,26
TXN_000575,CUST_04205,1322.8,CARD,FAILED,INSUFFICIENT_FUNDS,2,41
TXN_000576,CUST_03703,19119.44,UPI,SUCCESS,,1,3
TXN_000577,CUST_00356,7718.95,NETBANKING,SUCCESS,,2,38
TXN_000578,CUST_03753,7289.2,CARD,FAILED,BANK_TIMEOUT,2,25
TXN_000579,CUST_00499,6499.83,WALLET,SUCCESS,,1,8
TXN_000580,CUST_03291,13739.51,WALLET,FAILED,CARD_EXPIRED,2,56
TXN_000581,CUST_00885,16666.33,WALLET,FAILED,LIMIT_EXCEEDED,2,32
TXN_000582,CUST_03634,13237.36,CARD,SUCCESS,,1,11
TXN_000583,CUST_00662,24227.45,NETBANKING,SUCCESS,,1,23
TXN_000584,CUST_04984,14557.76,UPI,SUCCESS,,1,52
TXN_000585,CUST_00539,6961.07,UPI,SUCCESS,,1,18
TXN_000586,CUST_02253,3717.75,NETBANKING,SUCCESS,,2,31
TXN_000587,CUST_03121,20520.4,NETBANKING,SUCCESS,,2,2
TXN_000588,CUST_03717,9920.1,WALLET,FAILED,INSUFFICIENT_FUNDS,2,37
TXN_000589,CUST_00813,10162.17,CARD,SUCCESS,,1,44
TXN_000590,CUST_04517,18742.78,UPI,SUCCESS,,2,10
TXN_000591,CUST_03524,36035.02,WALLET,SUCCESS,,2,42
TXN_000592,CUST_01872,8958.42,WALLET,FAILED,NETWORK_ERROR,1,20
TXN_000593,CUST_02777,10078.39,WALLET,SUCCESS,,1,21
TXN_000594,CUST_03267,3792.08,WALLET,SUCCESS,,2,9
TXN_000595,CUST_00779,16741.64,NETBANKING,FAILED,LIMIT_EXCEEDED,1,58
TXN_000596,CUST_03497,6712.45,NETBANKING,SUCCESS,,2,45
TXN_000597,CUST_02089,2020.25,NETBANKING,FAILED,BANK_TIMEOUT,1,22
TXN_000598,CUST_01251,16311.26,WALLET,FAILED,INSUFFICIENT_FUNDS,2,41
TXN_000599,CUST_00550,15671.03,CARD,SUCCESS,,1,50
TXN_000600,CUST_00700,15803.46,CARD,SUCCESS,,2,46
TXN_000601,CUST_03538,5366.11,CARD,SUCCESS,,1,43
TXN_000602,CUST_03053,13813.9,UPI,FAILED,LIMIT_EXCEEDED,2,48
TXN_000603,CUST_04558,13242.78,CARD,FAILED,BANK_TIMEOUT,1,17
TXN_000604,CUST_04805,3994.33,NETBANKING,SUCCESS,,2,37
TXN_000605,CUST_01002,11553.86,WALLET,FAILED,BANK_TIMEOUT,2,12
TXN_000606,CUST_02897,30842.23,WALLET,SUCCESS,,2,13
TXN_000607,CUST_00422,14670.5,NETBANKING,SUCCESS,,2,56
TXN_000608,CUST_04919,7969.86,NETBANKING,SUCCESS,,1,52
TXN_000609,CUST_02881,16543.04,CARD,SUCCESS,,1,16
TXN_000610,CUST_04735,3041.04,UPI,FAILED,CARD_EXPIRED,1,53
TXN_000611,CUST_01268,3724.73,WALLET,FAILED,INSUFFICIENT_FUNDS,2,19
TXN_000612,CUST_01838,20359.75,CARD,SUCCESS,,1,31
TXN_000613,CUST_02869,13745.87,NETBANKING,SUCCESS,,1,45
TXN_000614,CUST_00942,4511.06,NETBANKING,FAILED,FRAUD_SUSPECTED,2,47
TXN_000615,CUST_04704,6737.12,UPI,SUCCESS,,1,53
TXN_000616,CUST_03516,8937.28,CARD,FAILED,FRAUD_SUSPECTED,1,4
TXN_000617,CUST_04989,32363.92,NETBANKING,SUCCESS,,2,31
TXN_000618,CUST_00238,2102.09,UPI,SUCCESS,,1,38
TXN_000619,CUST_02239,1355.51,NETBANKING,FAILED,FRAUD_SUSPECTED,1,47
TXN_000620,CUST_02784,29839.68,NETBANKING,SUCCESS,,1,6
TXN_000621,CUST_00051,10846.99,UPI,FAILED,LIMIT_EXCEEDED,1,33
TXN_000622,CUST_01174,1061.89,WALLET,SUCCESS,,1,59
TXN_000623,CUST_00571,26183.9,UPI,FAILED,NETWORK_ERROR,2,26
TXN_000624,CUST_00252,7265.06,CARD,FAILED,BANK_TIMEOUT,2,14
TXN_000625,CUST_04346,15153.09,UPI,SUCCESS,,2,42
TXN_000626,CUST_03082,11357.56,WALLET,SUCCESS,,1,22
TXN_000627,CUST_03717,22293.26,NETBANKING,SUCCESS,,2,18
TXN_000628,CUST_01290,18176.4,NETBANKING,SUCCESS,,1,8
TXN_000629,CUST_02553,12975.4,NETBANKING,SUCCESS,,1,37
TXN_000630,CUST_04650,6718.92,CARD,SUCCESS,,2,37
TXN_000631,CUST_00431,13187.83,UPI,FAILED,CARD_EXPIRED,2,40
TXN_000632,CUST_01290,9790.33,CARD,SUCCESS,,2,47
TXN_000633,CUST_00669,14697.26,NETBANKING,SUCCESS,,1,9
TXN_000634,CUST_03630,10310.36,WALLET,SUCCESS,,2,51
TXN_000635,CUST_03979,11803.06,WALLET,SUCCESS,,2,34
TXN_000636,CUST_03393,4804.66,NETBANKING,SUCCESS,,2,54
TXN_000637,CUST_01766,2021.68,CARD,FAILED,NETWORK_ERROR,1,57
TXN_000638,CUST_02828,2353.06,WALLET,FAILED,BANK_TIMEOUT,1,37
TXN_000639,CUST_00909,17012.47,NETBANKING,SUCCESS,,1,31
TXN_000640,CUST_04859,12587.21,WALLET,SUCCESS,,1,3
TXN_000641,CUST_04317,18383.79,NETBANKING,FAILED,INSUFFICIENT_FUNDS,1,54
TXN_000642,CUST_00373,1042.6,UPI,SUCCESS,,2,32
TXN_000643,CUST_03238,14916.98,CARD,SUCCESS,,1,41
TXN_000644,CUST_00063,16481.44,UPI,SUCCESS,,1,50
TXN_000645,CUST_02470,28886.9,UPI,FAILED,CARD_EXPIRED,1,12
TXN_000646,CUST_01125,16462.76,NETBANKING,SUCCESS,,2,36
TXN_000647,CUST_02372,27038.87,NETBANKING,SUCCESS,,1,39
TXN_000648,CUST_00983,5907.27,CARD,FAILED,INSUFFICIENT_FUNDS,1,41
TXN_000649,CUST_04075,30498.35,WALLET,FAILED,BANK_TIMEOUT,2,7
TXN_000650,CUST_01440,15131.86,UPI,SUCCESS,,2,32
TXN_000651,CUST_03115,7249.76,UPI,SUCCESS,,2,38
TXN_000652,CUST_04099,1761.24,NETBANKING,SUCCESS,,2,19
TXN_000653,CUST_00591,3530.26,WALLET,SUCCESS,,1,46
TXN_000654,CUST_00347,4034.65,WALLET,SUCCESS,,1,43
TXN_000655,CUST_00154,23521.15,WALLET,SUCCESS,,1,44
TXN_000656,CUST_00638,5086.11,NETBANKING,SUCCESS,,2,13
TXN_000657,CUST_04717,24792.52,WALLET,FAILED,NETWORK_ERROR,1,0
TXN_000658,CUST_04698,10265.13,WALLET,SUCCESS,,2,42
TXN_000659,CUST_03422,6688.47,NETBANKING,SUCCESS,,2,58
TXN_000660,CUST_00944,1851.67,WALLET,FAILED,NETWORK_ERROR,2,57
TXN_000661,CUST_00171,14905.3,NETBANKING,SUCCESS,,1,50
TXN_000662,CUST_01408,16014.21,WALLET,FAILED,BANK_TIMEOUT,1,21
TXN_000663,CUST_02965,11388.89,CARD,FAILED,BANK_TIMEOUT,1,12
TXN_000664,CUST_03578,5672.39,CARD,FAILED,INSUFFICIENT_FUNDS,1,51
TXN_000665,CUST_01994,20295.2,WALLET,SUCCESS,,1,23
TXN_000666,CUST_04825,14684.47,WALLET,SUCCESS,,2,42
TXN_000667,CUST_04293,8024.99,CARD,SUCCESS,,1,10
TXN_000668,CUST_03243,17400.11,NETBANKING,SUCCESS,,2,51
TXN_000669,CUST_02782,30836.81,UPI,SUCCESS,,2,5
TXN_000670,CUST_02729,4603.25,UPI,SUCCESS,,1,10
TXN_000671,CUST_00626,22168.72,CARD,SUCCESS,,1,37
TXN_000672,CUST_04347,1526.58,UPI,SUCCESS,,1,17
TXN_000673,CUST_02863,3037.53,NETBANKING,SUCCESS,,2,35
TXN_000674,CUST_01210,16120.7,UPI,SUCCESS,,1,14
TXN_000675,CUST_00843,16302.25,UPI,SUCCESS,,1,24
TXN_000676,CUST_02097,18444.59,UPI,FAILED,CARD_EXPIRED,1,23
TXN_000677,CUST_01422,32104.13,UPI,SUCCESS,,2,32
TXN_000678,CUST_00618,24128.17,UPI,SUCCESS,,1,3
TXN_000679,CUST_04048,10669.35,WALLET,FAILED,BANK_TIMEOUT,1,10
TXN_000680,CUST_04619,5034.88,WALLET,SUCCESS,,2,28
TXN_000681,CUST_04625,44080.26,NETBANKING,FAILED,BANK_TIMEOUT,2,18
TXN_000682,CUST_02590,24389.41,UPI,FAILED,INSUFFICIENT_FUNDS,2,2
TXN_000683,CUST_03603,524.93,CARD,SUCCESS,,2,44
TXN_000684,CUST_03842,5984.72,WALLET,SUCCESS,,2,0
TXN_000685,CUST_02481,4341.6,NETBANKING,FAILED,FRAUD_SUSPECTED,1,20
TXN_000686,CUST_04845,24721.69,CARD,SUCCESS,,1,56
TXN_000687,CUST_02884,7758.07,CARD,SUCCESS,,2,25
TXN_000688,CUST_02543,10506.06,WALLET,SUCCESS,,1,35
TXN_000689,CUST_03703,17567.8,CARD,SUCCESS,,1,3
TXN_000690,CUST_00467,12773.43,NETBANKING,SUCCESS,,2,10
TXN_000691,CUST_02352,20238.58,CARD,SUCCESS,,2,40
TXN_000692,CUST_00740,25340.86,WALLET,FAILED,CARD_EXPIRED,1,55
TXN_000693,CUST_03791,16562.83,CARD,FAILED,INSUFFICIENT_FUNDS,1,49
TXN_000694,CUST_03685,6784.51,UPI,SUCCESS,,1,4
TXN_000695,CUST_02634,13631.84,WALLET,SUCCESS,,1,4
TXN_000696,CUST_04108,10067.07,UPI,SUCCESS,,1,8
TXN_000697,CUST_00507,30237.35,WALLET,FAILED,NETWORK_ERROR,1,50
TXN_000698,CUST_00848,18164.66,NETBANKING,SUCCESS,,2,19
TXN_000699,CUST_00691,9425.16,UPI,SUCCESS,,1,48
TXN_000700,CUST_00321,32812.99,UPI,SUCCESS,,2,49
TXN_000701,CUST_03587,4455.09,WALLET,SUCCESS,,1,15
TXN_000702,CUST_04294,9321.27,UPI,SUCCESS,,1,7
TXN_000703,CUST_02982,13830.45,NETBANKING,SUCCESS,,1,56
TXN_000704,CUST_02318,31875.84,WALLET,FAILED,LIMIT_EXCEEDED,1,18
TXN_000705,CUST_03349,26713.27,NETBANKING,SUCCESS,,2,59
TXN_000706,CUST_04898,348.68,CARD,SUCCESS,,1,18
TXN_000707,CUST_02742,13673.71,CARD,FAILED,INSUFFICIENT_FUNDS,1,21
TXN_000708,CUST_02701,13477.58,CARD,SUCCESS,,1,34
TXN_000709,CUST_04571,11485.13,WALLET,SUCCESS,,1,38
TXN_000710,CUST_02328,13248.08,NETBANKING,FAILED,FRAUD_SUSPECTED,2,47
TXN_000711,CUST_04938,10019.84,UPI,SUCCESS,,1,56
TXN_000712,CUST_02731,3612.13,CARD,SUCCESS,,1,49
TXN_000713,CUST_04774,20919.0,UPI,SUCCESS,,1,38
TXN_000714,CUST_02866,22225.19,NETBANKING,SUCCESS,,1,58
TXN_000715,CUST_03211,1029.69,UPI,FAILED,NETWORK_ERROR,2,1
TXN_000716,CUST_04875,10598.99,CARD,SUCCESS,,1,56
TXN_000717,CUST_02537,28696.12,WALLET,SUCCESS,,1,31
TXN_000718,CUST_02691,5391.32,UPI,FAILED,AUTHENTICATION_FAILED,2,49
TXN_000719,CUST_04313,10181.93,CARD,SUCCESS,,1,29
TXN_000720,CUST_03469,3123.51,NETBANKING,SUCCESS,,2,30
TXN_000721,CUST_00150,15468.29,NETBANKING,SUCCESS,,2,28
